song_x,performer,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri_x,track_href,analysis_url,duration_ms,time_signature,uri_y,hitTF_x,hitTF_x,chart_position_x,previous_position_x,weeks_on_chart_x,peak_x,chart_position_y,previous_position_y,weeks_on_chart_y,peak_y,chart_position,previous_position,weeks_on_chart,peak
2316226,Guatemala,Al Bern,0.718,0.381,11.0,-11.168,0.0,0.0468,0.44,0.92,0.115,0.105,98.058,audio_features,3GeaubrH3l17pXXzBb5wPq,spotify:track:3GeaubrH3l17pXXzBb5wPq,https://api.spotify.com/v1/tracks/3GeaubrH3l17pXXzBb5wPq,https://api.spotify.com/v1/audio-analysis/3GeaubrH3l17pXXzBb5wPq,108897.0,4.0,spotify:track:3GeaubrH3l17pXXzBb5wPq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316227,Guatemalan,Sada Baby,0.789,0.465,2.0,-7.536,1.0,0.437,0.0133,0.0,0.106,0.526,160.066,audio_features,6TH613DHS1IM2muUDmP2xV,spotify:track:6TH613DHS1IM2muUDmP2xV,https://api.spotify.com/v1/tracks/6TH613DHS1IM2muUDmP2xV,https://api.spotify.com/v1/audio-analysis/6TH613DHS1IM2muUDmP2xV,108069.0,4.0,spotify:track:6TH613DHS1IM2muUDmP2xV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316228,Guatemala Chill,Felipe Herrera,0.73,0.594,0.0,-13.16,1.0,0.0611,0.496,0.909,0.165,0.481,157.745,audio_features,4Tk16dXqLGJmeSFSWNTG5x,spotify:track:4Tk16dXqLGJmeSFSWNTG5x,https://api.spotify.com/v1/tracks/4Tk16dXqLGJmeSFSWNTG5x,https://api.spotify.com/v1/audio-analysis/4Tk16dXqLGJmeSFSWNTG5x,171266.0,4.0,spotify:track:4Tk16dXqLGJmeSFSWNTG5x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316229,Lose It,Kane Brown,0.544,0.854,4.0,-4.968,0.0,0.0289,0.00245,1.2e-06,0.249,0.436,91.966,audio_features,7epGknfpAlH1u33S71Ur1o,spotify:track:7epGknfpAlH1u33S71Ur1o,https://api.spotify.com/v1/tracks/7epGknfpAlH1u33S71Ur1o,https://api.spotify.com/v1/audio-analysis/7epGknfpAlH1u33S71Ur1o,178987.0,4.0,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,1.0,1.0,84.0,0.0,1.0,84.0,84.0,0.0,1.0,84.0,84.0,0.0,1.0,84.0
2324229,Lose It,SWMRS,0.792,0.41,5.0,-10.141,1.0,0.0492,0.334,2.19e-05,0.106,0.561,112.043,audio_features,0Ceozg27V0Ws9jgQixD8fr,spotify:track:0Ceozg27V0Ws9jgQixD8fr,https://api.spotify.com/v1/tracks/0Ceozg27V0Ws9jgQixD8fr,https://api.spotify.com/v1/audio-analysis/0Ceozg27V0Ws9jgQixD8fr,240533.0,4.0,spotify:track:0Ceozg27V0Ws9jgQixD8fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324230,Just Lose It,Eminem,0.94,0.633,8.0,-3.56,1.0,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,audio_features,0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS,248680.0,4.0,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324231,Lose It,Oh Wonder,0.52,0.329,2.0,-9.337,0.0,0.0381,0.725,1.31e-05,0.333,0.171,87.857,audio_features,2QgNcjwEn0vGmTommfszQd,spotify:track:2QgNcjwEn0vGmTommfszQd,https://api.spotify.com/v1/tracks/2QgNcjwEn0vGmTommfszQd,https://api.spotify.com/v1/audio-analysis/2QgNcjwEn0vGmTommfszQd,229935.0,4.0,spotify:track:2QgNcjwEn0vGmTommfszQd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324232,LOSE IT (feat. Lil Baby),Quavo,0.962,0.573,7.0,-5.924,1.0,0.308,0.0161,0.0,0.109,0.728,125.035,audio_features,69PkhA9q3xCWU2CzoZnLAu,spotify:track:69PkhA9q3xCWU2CzoZnLAu,https://api.spotify.com/v1/tracks/69PkhA9q3xCWU2CzoZnLAu,https://api.spotify.com/v1/audio-analysis/69PkhA9q3xCWU2CzoZnLAu,237655.0,4.0,spotify:track:1rlIrbWboTRGeKfHhgbJRZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324233,Eyes On You,Chase Rice,0.606,0.652,9.0,-6.982,1.0,0.0281,0.323,0.0,0.201,0.476,97.155,audio_features,5AnSllIrgGsCZzZJkVnApx,spotify:track:5AnSllIrgGsCZzZJkVnApx,https://api.spotify.com/v1/tracks/5AnSllIrgGsCZzZJkVnApx,https://api.spotify.com/v1/audio-analysis/5AnSllIrgGsCZzZJkVnApx,182493.0,4.0,spotify:track:5AnSllIrgGsCZzZJkVnApx,1.0,1.0,84.0,0.0,1.0,84.0,84.0,0.0,1.0,84.0,84.0,0.0,1.0,84.0
2332233,Tongue Tied,Grouplove,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013.0,4.0,spotify:track:0GO8y8jQk1PkHzS31d699N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332234,Eyes on You,Mosaic MSC,0.283,0.246,5.0,-10.997,1.0,0.0367,0.705,4.42e-05,0.111,0.078,127.567,audio_features,2q0UHOP7ePGLcqjwF9wBSV,spotify:track:2q0UHOP7ePGLcqjwF9wBSV,https://api.spotify.com/v1/tracks/2q0UHOP7ePGLcqjwF9wBSV,https://api.spotify.com/v1/audio-analysis/2q0UHOP7ePGLcqjwF9wBSV,236880.0,4.0,spotify:track:2q0UHOP7ePGLcqjwF9wBSV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332235,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,0.66,0.817,11.0,-6.269,0.0,0.0521,0.162,0.0,0.0667,0.714,135.942,audio_features,2CYVETnhM9aytqrazYYwrK,spotify:track:2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/tracks/2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/audio-analysis/2CYVETnhM9aytqrazYYwrK,277592.0,4.0,spotify:track:0dBW6ZsW8skfvoRfgeerBF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332236,Eyes On You,Kings of Leon,0.244,0.859,0.0,-4.57,1.0,0.0423,0.0194,0.0279,0.117,0.567,182.956,audio_features,03qKJWqX0I2tlMJiU72P1Y,spotify:track:03qKJWqX0I2tlMJiU72P1Y,https://api.spotify.com/v1/tracks/03qKJWqX0I2tlMJiU72P1Y,https://api.spotify.com/v1/audio-analysis/03qKJWqX0I2tlMJiU72P1Y,280693.0,4.0,spotify:track:03qKJWqX0I2tlMJiU72P1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332237,Lalala,Y2K,0.843,0.391,2.0,-7.899,1.0,0.0845,0.181,0.0,0.137,0.496,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627.0,4.0,spotify:track:51Fjme0JiitpyXKuyQiCDo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332238,LALALAY 날라리,SUNMI,0.699,0.806,11.0,-4.818,0.0,0.0494,0.00133,0.0,0.0579,0.615,110.014,audio_features,0wqdresTib8pJkrpKK1nmF,spotify:track:0wqdresTib8pJkrpKK1nmF,https://api.spotify.com/v1/tracks/0wqdresTib8pJkrpKK1nmF,https://api.spotify.com/v1/audio-analysis/0wqdresTib8pJkrpKK1nmF,174880.0,4.0,spotify:track:0wqdresTib8pJkrpKK1nmF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332239,Lalala - Ilkan Gunuc Remix,Y2K,0.774,0.831,8.0,-4.672,1.0,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,audio_features,1D9kLvE4SBX6EOG8uJa7Vy,spotify:track:1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/tracks/1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/audio-analysis/1D9kLvE4SBX6EOG8uJa7Vy,178408.0,4.0,spotify:track:51Fjme0JiitpyXKuyQiCDo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332240,Guap (LaLaLa),Rico Nasty,0.918,0.634,10.0,-5.176,1.0,0.364,0.171,0.0,0.0819,0.932,135.082,audio_features,1ZWEehHLyzfkYn0jVslHCy,spotify:track:1ZWEehHLyzfkYn0jVslHCy,https://api.spotify.com/v1/tracks/1ZWEehHLyzfkYn0jVslHCy,https://api.spotify.com/v1/audio-analysis/1ZWEehHLyzfkYn0jVslHCy,130889.0,4.0,spotify:track:2dMvqE5MHPH7Ksd5pQqFmL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332241,Lalala - Remix - [feat. Enrique Iglesias & Carly Rae Jepsen],Y2K,0.871,0.417,9.0,-7.864,1.0,0.0781,0.18,0.0,0.103,0.524,129.952,audio_features,4XZIuf6EJw8HKOkRC9Jlj4,spotify:track:4XZIuf6EJw8HKOkRC9Jlj4,https://api.spotify.com/v1/tracks/4XZIuf6EJw8HKOkRC9Jlj4,https://api.spotify.com/v1/audio-analysis/4XZIuf6EJw8HKOkRC9Jlj4,175253.0,4.0,spotify:track:51Fjme0JiitpyXKuyQiCDo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332242,Night Falls,Dove Cameron,0.72,0.87,3.0,-5.155,0.0,0.142,0.0682,0.0,0.144,0.802,160.039,audio_features,3doNvO8zrwzcM0PJrcn8Rb,spotify:track:3doNvO8zrwzcM0PJrcn8Rb,https://api.spotify.com/v1/tracks/3doNvO8zrwzcM0PJrcn8Rb,https://api.spotify.com/v1/audio-analysis/3doNvO8zrwzcM0PJrcn8Rb,188218.0,4.0,spotify:track:3doNvO8zrwzcM0PJrcn8Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332243,Night falls,Dominick Maita,0.165,0.0187,3.0,-37.358,0.0,0.046,0.753,0.901,0.0803,0.031,190.461,audio_features,6Y5w0eKlnMw4fR38KVCt04,spotify:track:6Y5w0eKlnMw4fR38KVCt04,https://api.spotify.com/v1/tracks/6Y5w0eKlnMw4fR38KVCt04,https://api.spotify.com/v1/audio-analysis/6Y5w0eKlnMw4fR38KVCt04,265400.0,4.0,spotify:track:6Y5w0eKlnMw4fR38KVCt04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332244,We Own the Night/Night Falls Mashup,Chandler Kinney,0.613,0.928,3.0,-5.309,0.0,0.0921,0.0268,0.000134,0.21,0.649,140.004,audio_features,1LAZLRBcK45jRCATsOxBr4,spotify:track:1LAZLRBcK45jRCATsOxBr4,https://api.spotify.com/v1/tracks/1LAZLRBcK45jRCATsOxBr4,https://api.spotify.com/v1/audio-analysis/1LAZLRBcK45jRCATsOxBr4,142609.0,4.0,spotify:track:1LAZLRBcK45jRCATsOxBr4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332245,Night Falls,Peter Phippen,0.21,0.0154,10.0,-27.946,1.0,0.0476,0.995,0.847,0.105,0.0377,139.598,audio_features,2r8tPRK0TolVaNKBECT6t6,spotify:track:2r8tPRK0TolVaNKBECT6t6,https://api.spotify.com/v1/tracks/2r8tPRK0TolVaNKBECT6t6,https://api.spotify.com/v1/audio-analysis/2r8tPRK0TolVaNKBECT6t6,258733.0,4.0,spotify:track:2r8tPRK0TolVaNKBECT6t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332246,Night Falls,Jessita Reyes,0.206,0.0194,4.0,-22.295,0.0,0.0408,0.994,0.903,0.092,0.268,76.905,audio_features,082hKo7G29rIU1dYyLfrwZ,spotify:track:082hKo7G29rIU1dYyLfrwZ,https://api.spotify.com/v1/tracks/082hKo7G29rIU1dYyLfrwZ,https://api.spotify.com/v1/audio-analysis/082hKo7G29rIU1dYyLfrwZ,195573.0,4.0,spotify:track:082hKo7G29rIU1dYyLfrwZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332247,Heartache Medication,Jon Pardi,0.621,0.791,9.0,-3.343,1.0,0.0265,0.0361,0.0,0.143,0.734,95.075,audio_features,5qdQPrWmZv8xYhMJCDrdHF,spotify:track:5qdQPrWmZv8xYhMJCDrdHF,https://api.spotify.com/v1/tracks/5qdQPrWmZv8xYhMJCDrdHF,https://api.spotify.com/v1/audio-analysis/5qdQPrWmZv8xYhMJCDrdHF,209110.0,4.0,spotify:track:5qdQPrWmZv8xYhMJCDrdHF,1.0,1.0,84.0,0.0,1.0,84.0,84.0,0.0,1.0,84.0,84.0,0.0,1.0,84.0
2340247,Heartache Medication,Country Beats,0.59,0.656,0.0,-11.827,1.0,0.0272,0.0793,0.178,0.372,0.78,101.434,audio_features,6nsbjGCU14DaTExKo03IQV,spotify:track:6nsbjGCU14DaTExKo03IQV,https://api.spotify.com/v1/tracks/6nsbjGCU14DaTExKo03IQV,https://api.spotify.com/v1/audio-analysis/6nsbjGCU14DaTExKo03IQV,237591.0,4.0,spotify:track:6nsbjGCU14DaTExKo03IQV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340248,Ain't Always The Cowboy,Jon Pardi,0.539,0.837,9.0,-3.458,1.0,0.0385,0.0094,0.0,0.262,0.551,151.913,audio_features,77XoAnllT85lmR9WP0D8dS,spotify:track:77XoAnllT85lmR9WP0D8dS,https://api.spotify.com/v1/tracks/77XoAnllT85lmR9WP0D8dS,https://api.spotify.com/v1/audio-analysis/77XoAnllT85lmR9WP0D8dS,220881.0,4.0,spotify:track:5qdQPrWmZv8xYhMJCDrdHF,1.0,1.0,93.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2344344,Heartache Medication,Two Seconds to Wild West,0.702,0.244,8.0,-20.06,1.0,0.0561,0.562,0.859,0.114,0.487,153.135,audio_features,5t3Z7hhLkLEEx8sIMTvmS1,spotify:track:5t3Z7hhLkLEEx8sIMTvmS1,https://api.spotify.com/v1/tracks/5t3Z7hhLkLEEx8sIMTvmS1,https://api.spotify.com/v1/audio-analysis/5t3Z7hhLkLEEx8sIMTvmS1,214200.0,4.0,spotify:track:5t3Z7hhLkLEEx8sIMTvmS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344345,Never Enough,Loren Allred,0.277,0.394,8.0,-8.903,1.0,0.0336,0.423,0.0,0.0952,0.227,86.777,audio_features,0Gl5s8IhMmQE5YQwM8Qx1J,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,https://api.spotify.com/v1/tracks/0Gl5s8IhMmQE5YQwM8Qx1J,https://api.spotify.com/v1/audio-analysis/0Gl5s8IhMmQE5YQwM8Qx1J,207787.0,3.0,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,1.0,1.0,88.0,0.0,1.0,88.0,88.0,0.0,1.0,88.0,88.0,0.0,1.0,88.0
2344409,Never Enough,One Direction,0.579,0.779,4.0,-1.829,0.0,0.0512,0.0379,0.0,0.385,0.587,164.145,audio_features,7rdP71W8x4UbJ0KAKBACbo,spotify:track:7rdP71W8x4UbJ0KAKBACbo,https://api.spotify.com/v1/tracks/7rdP71W8x4UbJ0KAKBACbo,https://api.spotify.com/v1/audio-analysis/7rdP71W8x4UbJ0KAKBACbo,213440.0,3.0,spotify:track:4cluDES4hQEUhmXj6TXkSo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344410,Never Is Enough,iann dior,0.733,0.54,5.0,-4.522,0.0,0.0288,0.38,0.0,0.0633,0.642,96.03,audio_features,3DIRkZsEx7zFl6ow9qsyHz,spotify:track:3DIRkZsEx7zFl6ow9qsyHz,https://api.spotify.com/v1/tracks/3DIRkZsEx7zFl6ow9qsyHz,https://api.spotify.com/v1/audio-analysis/3DIRkZsEx7zFl6ow9qsyHz,134000.0,4.0,spotify:track:14xJYn35NZzLEZ2D1AfGRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344411,Never Enough (Reprise),Loren Allred,0.382,0.0541,9.0,-19.376,1.0,0.03,0.889,2.88e-06,0.0832,0.133,82.486,audio_features,6f8b6mxNNDJdE5tC4MCTxt,spotify:track:6f8b6mxNNDJdE5tC4MCTxt,https://api.spotify.com/v1/tracks/6f8b6mxNNDJdE5tC4MCTxt,https://api.spotify.com/v1/audio-analysis/6f8b6mxNNDJdE5tC4MCTxt,80293.0,4.0,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344412,Almost Is Never Enough,Ariana Grande,0.324,0.327,2.0,-7.494,1.0,0.0409,0.825,0.0,0.101,0.334,81.328,audio_features,442j8VxaB60dWf9cBFuX5w,spotify:track:442j8VxaB60dWf9cBFuX5w,https://api.spotify.com/v1/tracks/442j8VxaB60dWf9cBFuX5w,https://api.spotify.com/v1/audio-analysis/442j8VxaB60dWf9cBFuX5w,327773.0,4.0,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344413,Jackie Chan,Tiësto,0.747,0.834,3.0,-2.867,0.0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760.0,4.0,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344414,Jackie Chan,Preme,0.749,0.641,6.0,-5.268,1.0,0.0444,0.538,0.0,0.0775,0.409,140.08,audio_features,6Tb8Fse6LfJ0CRZVlNjHF5,spotify:track:6Tb8Fse6LfJ0CRZVlNjHF5,https://api.spotify.com/v1/tracks/6Tb8Fse6LfJ0CRZVlNjHF5,https://api.spotify.com/v1/audio-analysis/6Tb8Fse6LfJ0CRZVlNjHF5,223173.0,4.0,spotify:track:6Tb8Fse6LfJ0CRZVlNjHF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344415,Jackie Chan,JayDaYoungan,0.693,0.723,1.0,-5.295,0.0,0.337,0.137,0.0,0.351,0.377,157.856,audio_features,4hoz14AvY1eh4bxYFj0wNR,spotify:track:4hoz14AvY1eh4bxYFj0wNR,https://api.spotify.com/v1/tracks/4hoz14AvY1eh4bxYFj0wNR,https://api.spotify.com/v1/audio-analysis/4hoz14AvY1eh4bxYFj0wNR,185758.0,4.0,spotify:track:4hoz14AvY1eh4bxYFj0wNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344416,Jackie Chan - Sebastian Perez Remix,Tiësto,0.606,0.913,3.0,-5.88,0.0,0.0745,0.00159,0.0,0.0814,0.75,125.065,audio_features,5pT2YfSaNwYsBPbIuBb0PE,spotify:track:5pT2YfSaNwYsBPbIuBb0PE,https://api.spotify.com/v1/tracks/5pT2YfSaNwYsBPbIuBb0PE,https://api.spotify.com/v1/audio-analysis/5pT2YfSaNwYsBPbIuBb0PE,224640.0,4.0,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344417,Made For Now,Janet Jackson,0.76,0.888,6.0,-3.449,1.0,0.124,0.00307,1.49e-05,0.149,0.559,115.705,audio_features,2Ul7yRZaxGcWCzQg7m632Z,spotify:track:2Ul7yRZaxGcWCzQg7m632Z,https://api.spotify.com/v1/tracks/2Ul7yRZaxGcWCzQg7m632Z,https://api.spotify.com/v1/audio-analysis/2Ul7yRZaxGcWCzQg7m632Z,210686.0,4.0,spotify:track:2Ul7yRZaxGcWCzQg7m632Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344418,Made For You,Jake Owen,0.581,0.441,1.0,-6.829,1.0,0.0268,0.77,2.75e-05,0.111,0.337,82.125,audio_features,7vF3xkCMvZjAe2nTWY0uQZ,spotify:track:7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/tracks/7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/audio-analysis/7vF3xkCMvZjAe2nTWY0uQZ,238400.0,4.0,spotify:track:5g0XcG0apQTlO3X8r38vGf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344419,Made For Now - Latin Version,Janet Jackson,0.723,0.868,6.0,-3.697,1.0,0.114,0.00546,0.0,0.145,0.589,115.742,audio_features,3VoQDi87LnR500mgLkTtgW,spotify:track:3VoQDi87LnR500mgLkTtgW,https://api.spotify.com/v1/tracks/3VoQDi87LnR500mgLkTtgW,https://api.spotify.com/v1/audio-analysis/3VoQDi87LnR500mgLkTtgW,201358.0,4.0,spotify:track:2Ul7yRZaxGcWCzQg7m632Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344420,champagne problems,Taylor Swift,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,0sY6ZUTh4yoctD8VIXz339,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/audio-analysis/0sY6ZUTh4yoctD8VIXz339,244000.0,4.0,spotify:track:0dBW6ZsW8skfvoRfgeerBF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344421,Made For Now (Benny Benassi x Canova Remix),Janet Jackson,0.756,0.719,8.0,-7.787,0.0,0.0697,0.025,0.000558,0.141,0.68,122.985,audio_features,2GZFp6dqHrVqkhEqLHCIiQ,spotify:track:2GZFp6dqHrVqkhEqLHCIiQ,https://api.spotify.com/v1/tracks/2GZFp6dqHrVqkhEqLHCIiQ,https://api.spotify.com/v1/audio-analysis/2GZFp6dqHrVqkhEqLHCIiQ,175610.0,4.0,spotify:track:2Ul7yRZaxGcWCzQg7m632Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344422,Gnarly (feat. Lil Pump),Kodak Black,0.764,0.784,10.0,-4.003,0.0,0.0833,0.469,0.0,0.123,0.51,144.981,audio_features,40Rpg3LkZwwzuHJ3GdjMma,spotify:track:40Rpg3LkZwwzuHJ3GdjMma,https://api.spotify.com/v1/tracks/40Rpg3LkZwwzuHJ3GdjMma,https://api.spotify.com/v1/audio-analysis/40Rpg3LkZwwzuHJ3GdjMma,186403.0,4.0,spotify:track:7HdNB8nvJOBwHa8hIkzvxp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344423,Gnarly!,yvngxchris,0.68,0.562,6.0,-11.577,0.0,0.256,0.00764,0.0143,0.276,0.467,144.945,audio_features,7B1jPyj84BvY23liVj6uRi,spotify:track:7B1jPyj84BvY23liVj6uRi,https://api.spotify.com/v1/tracks/7B1jPyj84BvY23liVj6uRi,https://api.spotify.com/v1/audio-analysis/7B1jPyj84BvY23liVj6uRi,61257.0,4.0,spotify:track:7B1jPyj84BvY23liVj6uRi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344424,gnarly bastard,connor edwards,0.486,0.585,9.0,-10.083,1.0,0.187,0.011,0.856,0.208,0.282,110.342,audio_features,7uIZKMfNK5lb3jf1p14BTI,spotify:track:7uIZKMfNK5lb3jf1p14BTI,https://api.spotify.com/v1/tracks/7uIZKMfNK5lb3jf1p14BTI,https://api.spotify.com/v1/audio-analysis/7uIZKMfNK5lb3jf1p14BTI,81024.0,4.0,spotify:track:7uIZKMfNK5lb3jf1p14BTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344425,Gnarly (feat. Drug Rixh Peso),Young Nudy,0.727,0.662,2.0,-9.582,1.0,0.302,0.118,0.0,0.318,0.465,162.887,audio_features,5PZaAdj6DZ9vt19CroKJeH,spotify:track:5PZaAdj6DZ9vt19CroKJeH,https://api.spotify.com/v1/tracks/5PZaAdj6DZ9vt19CroKJeH,https://api.spotify.com/v1/audio-analysis/5PZaAdj6DZ9vt19CroKJeH,159018.0,4.0,spotify:track:5PZaAdj6DZ9vt19CroKJeH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344426,Gnarly Boyz,Lancey Foux,0.607,0.651,5.0,-8.428,0.0,0.205,0.514,0.0,0.222,0.407,160.019,audio_features,0RHaAVmfMkFkgubMf0YkCu,spotify:track:0RHaAVmfMkFkgubMf0YkCu,https://api.spotify.com/v1/tracks/0RHaAVmfMkFkgubMf0YkCu,https://api.spotify.com/v1/audio-analysis/0RHaAVmfMkFkgubMf0YkCu,177022.0,4.0,spotify:track:0RHaAVmfMkFkgubMf0YkCu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
